sale_id,product_id,customer_id,timestamp,quantity,price_x,revenue,_revenue,location,gender,signup_date,name,category,supplier,price_y
1586,33,299,2023-11-08,3,18771,56313,56313,Enugu,Female,2021-05-16,Product_33,Electronics,Supplier D,18771
1587,73,98,2023-02-23,4,3842,15368,15368,Port Harcourt,Male,2020-01-06,Product_73,Groceries,Supplier B,3842
1588,61,439,2021-01-12,2,29741,59482,59482,Ibadan,Male,2022-12-03,Product_61,Toys,Supplier D,29741
1589,9,216,2021-08-20,1,35332,35332,35332,Kano,Male,2020-12-28,Product_9,Electronics,Supplier A,35332
1590,68,177,2023-08-13,4,14788,59152,59152,Ibadan,Female,2021-01-25,Product_68,Electronics,Supplier A,14788
1591,35,380,2022-12-31,1,7991,7991,7991,Kano,Male,2020-02-03,Product_35,Electronics,Supplier A,7991
1592,81,474,2023-10-15,1,3593,3593,3593,Lagos,Male,2021-09-06,Product_81,Groceries,Supplier C,3593
1593,98,80,2023-09-26,2,45423,90846,90846,Abuja,Female,2021-11-22,Product_98,Groceries,Supplier B,45423
1594,88,185,2021-10-30,4,34256,137024,137024,Lagos,Male,2022-10-17,Product_88,Electronics,Supplier B,34256
1595,96,367,2022-06-25,3,7924,23772,23772,Kano,Female,2021-05-08,Product_96,Books,Supplier B,7924
1596,65,461,2022-04-15,4,26529,106116,106116,Lagos,Female,2020-11-30,Product_65,Electronics,Supplier C,26529
1597,8,399,2023-03-24,3,1636,4908,4908,Lagos,Male,2022-10-16,Product_8,Books,Supplier C,1636
1598,45,27,2021-03-18,3,38067,114201,114201,Ibadan,Male,2020-12-15,Product_45,Toys,Supplier A,38067
1599,87,452,2023-10-17,2,32847,65694,65694,Lagos,Male,2021-05-03,Product_87,Toys,Supplier C,32847
1600,47,464,2021-01-24,3,21695,65085,65085,Lagos,Female,2022-06-01,Product_47,Home,Supplier B,21695
1601,40,448,2023-11-05,4,21453,85812,85812,Ibadan,Female,2021-01-08,Product_40,Groceries,Supplier B,21453
1602,76,478,2022-11-07,4,10896,43584,43584,Port Harcourt,Male,2020-05-10,Product_76,Electronics,Supplier C,10896
1603,54,492,2022-06-09,1,22010,22010,22010,Enugu,Male,2022-06-12,Product_54,Home,Supplier A,22010
1604,76,414,2021-12-13,3,10896,32688,32688,Abuja,Female,2022-01-27,Product_76,Electronics,Supplier C,10896
1605,46,420,2021-06-21,2,25360,50720,50720,Port Harcourt,Male,2021-04-26,Product_46,Toys,Supplier C,25360
1606,47,195,2022-12-13,2,21695,43390,43390,Lagos,Male,2020-08-15,Product_47,Home,Supplier B,21695
1607,15,214,2022-05-04,4,1507,6028,6028,Lagos,Female,2020-12-11,Product_15,Books,Supplier D,1507
1608,19,369,2022-01-13,3,44986,134958,134958,Lagos,Male,2021-10-27,Product_19,Electronics,Supplier C,44986
1609,26,342,2022-01-07,2,35650,71300,71300,Ibadan,Female,2022-03-25,Product_26,Fashion,Supplier C,35650
1610,52,114,2023-09-27,3,35696,107088,107088,Port Harcourt,Male,2022-04-15,Product_52,Books,Supplier D,35696
1611,93,242,2023-09-04,3,34950,104850,104850,Kano,Male,2021-01-05,Product_93,Groceries,Supplier B,34950
1612,22,124,2023-01-27,1,42707,42707,42707,Port Harcourt,Male,2020-11-15,Product_22,Toys,Supplier D,42707
1613,21,305,2022-04-22,2,22236,44472,44472,Port Harcourt,Female,2020-02-24,Product_21,Groceries,Supplier D,22236
1614,51,76,2022-01-17,1,21927,21927,21927,Port Harcourt,Male,2022-01-17,Product_51,Electronics,Supplier B,21927
1615,38,311,2021-06-04,2,8573,17146,17146,Kano,Female,2022-10-28,Product_38,Home,Supplier A,8573
1616,20,469,2021-09-14,3,29757,89271,89271,Enugu,Female,2022-09-16,Product_20,Home,Supplier B,29757
1617,29,312,2022-11-05,2,5584,11168,11168,Port Harcourt,Male,2022-04-12,Product_29,Electronics,Supplier B,5584
1618,51,196,2021-03-09,4,21927,87708,87708,Kano,Male,2020-08-03,Product_51,Electronics,Supplier B,21927
1619,4,351,2021-12-10,3,10677,32031,32031,Lagos,Male,2022-07-22,Product_4,Electronics,Supplier C,10677
1620,55,44,2022-11-04,2,44564,89128,89128,Kano,Male,2020-03-18,Product_55,Books,Supplier A,44564
1621,71,415,2022-01-26,1,32732,32732,32732,Enugu,Female,2021-02-09,Product_71,Toys,Supplier A,32732
1622,92,186,2021-09-16,1,49401,49401,49401,Ibadan,Female,2022-09-23,Product_92,Groceries,Supplier A,49401
1623,28,343,2021-11-03,3,27160,81480,81480,Lagos,Female,2021-12-09,Product_28,Groceries,Supplier D,27160
1624,4,246,2023-08-08,1,10677,10677,10677,Kano,Male,2020-07-20,Product_4,Electronics,Supplier C,10677
1625,22,437,2023-08-28,3,42707,128121,128121,Ibadan,Female,2021-06-07,Product_22,Toys,Supplier D,42707
1626,76,84,2021-09-03,3,10896,32688,32688,Enugu,Female,2020-10-03,Product_76,Electronics,Supplier C,10896
1627,45,207,2023-01-03,3,38067,114201,114201,Ibadan,Male,2020-03-09,Product_45,Toys,Supplier A,38067
1628,67,151,2021-07-06,2,36624,73248,73248,Port Harcourt,Male,2020-01-05,Product_67,Electronics,Supplier A,36624
1629,86,156,2023-07-14,3,28587,85761,85761,Port Harcourt,Male,2021-08-23,Product_86,Fashion,Supplier C,28587
1630,66,16,2023-02-24,1,13525,13525,13525,Ibadan,Male,2020-08-20,Product_66,Fashion,Supplier D,13525
1631,88,165,2022-02-12,4,34256,137024,137024,Lagos,Male,2021-07-28,Product_88,Electronics,Supplier B,34256
1632,34,405,2021-12-07,2,46039,92078,92078,Port Harcourt,Female,2020-01-11,Product_34,Electronics,Supplier D,46039
1633,91,463,2022-07-17,1,29102,29102,29102,Port Harcourt,Male,2020-05-16,Product_91,Toys,Supplier C,29102
1634,55,145,2022-10-13,3,44564,133692,133692,Kano,Male,2021-05-27,Product_55,Books,Supplier A,44564
1635,1,498,2023-08-10,3,27088,81264,81264,Abuja,Female,2022-01-28,Product_1,Books,Supplier A,27088
1636,72,37,2023-11-29,4,16922,67688,67688,Enugu,Female,2020-10-29,Product_72,Groceries,Supplier A,16922
1637,87,333,2021-03-10,1,32847,32847,32847,Port Harcourt,Female,2020-01-07,Product_87,Toys,Supplier C,32847
1638,38,403,2022-01-16,2,8573,17146,17146,Lagos,Male,2020-01-29,Product_38,Home,Supplier A,8573
1639,6,414,2021-02-26,1,30720,30720,30720,Abuja,Female,2022-01-27,Product_6,Toys,Supplier A,30720
1640,86,45,2023-04-30,3,28587,85761,85761,Port Harcourt,Male,2020-12-30,Product_86,Fashion,Supplier C,28587
1641,25,402,2023-07-05,2,33839,67678,67678,Abuja,Male,2022-03-04,Product_25,Books,Supplier D,33839
1642,82,206,2021-11-21,3,12222,36666,36666,Abuja,Male,2022-03-04,Product_82,Home,Supplier A,12222
1643,17,62,2022-04-06,3,11206,33618,33618,Port Harcourt,Female,2020-03-26,Product_17,Electronics,Supplier A,11206
1644,61,420,2021-06-28,1,29741,29741,29741,Port Harcourt,Male,2021-04-26,Product_61,Toys,Supplier D,29741
1645,12,356,2023-04-24,4,13487,53948,53948,Enugu,Male,2021-08-15,Product_12,Fashion,Supplier B,13487
1646,6,468,2022-07-28,3,30720,92160,92160,Abuja,Male,2021-08-16,Product_6,Toys,Supplier A,30720
1647,90,308,2021-04-29,1,16835,16835,16835,Abuja,Female,2020-06-10,Product_90,Home,Supplier D,16835
1648,27,19,2022-07-03,2,26321,52642,52642,Abuja,Male,2022-12-05,Product_27,Toys,Supplier A,26321
1649,8,365,2022-10-08,4,1636,6544,6544,Enugu,Male,2021-07-05,Product_8,Books,Supplier C,1636
1650,83,300,2021-01-26,3,22542,67626,67626,Kano,Male,2022-09-14,Product_83,Fashion,Supplier B,22542
1651,65,7,2023-10-29,3,26529,79587,79587,Kano,Female,2020-03-01,Product_65,Electronics,Supplier C,26529
1652,57,249,2023-08-27,2,32098,64196,64196,Kano,Male,2022-07-25,Product_57,Toys,Supplier B,32098
1653,93,428,2022-06-17,1,34950,34950,34950,Enugu,Male,2022-07-27,Product_93,Groceries,Supplier B,34950
1654,99,117,2021-05-29,3,20482,61446,61446,Lagos,Male,2021-06-15,Product_99,Fashion,Supplier B,20482
1655,40,68,2023-11-15,2,21453,42906,42906,Ibadan,Male,2020-03-07,Product_40,Groceries,Supplier B,21453
1656,14,34,2022-10-17,3,32075,96225,96225,Ibadan,Female,2020-01-08,Product_14,Electronics,Supplier C,32075
1657,35,194,2023-08-03,1,7991,7991,7991,Port Harcourt,Female,2022-03-25,Product_35,Electronics,Supplier A,7991
1658,48,325,2022-07-09,4,12439,49756,49756,Kano,Female,2021-03-27,Product_48,Toys,Supplier C,12439
1659,84,55,2022-03-01,1,44913,44913,44913,Abuja,Male,2022-03-16,Product_84,Home,Supplier A,44913
1660,56,266,2021-10-20,1,8313,8313,8313,Lagos,Male,2020-06-25,Product_56,Groceries,Supplier A,8313
1661,49,480,2022-07-08,1,25838,25838,25838,Ibadan,Female,2022-07-24,Product_49,Groceries,Supplier D,25838
1662,13,42,2022-03-07,2,37811,75622,75622,Kano,Male,2021-04-18,Product_13,Toys,Supplier A,37811
1663,61,297,2022-08-27,3,29741,89223,89223,Enugu,Female,2022-10-06,Product_61,Toys,Supplier D,29741
1664,49,461,2021-11-13,4,25838,103352,103352,Lagos,Female,2020-11-30,Product_49,Groceries,Supplier D,25838
1665,46,231,2022-02-02,2,25360,50720,50720,Enugu,Female,2021-08-26,Product_46,Toys,Supplier C,25360
1666,62,453,2022-08-19,1,31178,31178,31178,Kano,Male,2020-02-16,Product_62,Fashion,Supplier D,31178
1667,8,378,2022-06-30,4,1636,6544,6544,Enugu,Male,2020-02-10,Product_8,Books,Supplier C,1636
1668,43,394,2021-03-17,1,2853,2853,2853,Port Harcourt,Male,2022-07-10,Product_43,Home,Supplier D,2853
1669,20,10,2023-05-15,1,29757,29757,29757,Port Harcourt,Female,2022-10-25,Product_20,Home,Supplier B,29757
1670,97,358,2023-07-05,1,13357,13357,13357,Enugu,Female,2021-09-23,Product_97,Toys,Supplier D,13357
1671,90,475,2022-12-10,4,16835,67340,67340,Port Harcourt,Female,2022-09-21,Product_90,Home,Supplier D,16835
1672,39,444,2022-05-01,3,9577,28731,28731,Kano,Female,2020-01-12,Product_39,Fashion,Supplier A,9577
1673,85,128,2023-01-17,1,48351,48351,48351,Kano,Male,2022-06-20,Product_85,Fashion,Supplier C,48351
1674,49,179,2023-10-28,3,25838,77514,77514,Enugu,Female,2022-11-04,Product_49,Groceries,Supplier D,25838
1675,64,405,2022-07-04,4,12245,48980,48980,Port Harcourt,Female,2020-01-11,Product_64,Fashion,Supplier C,12245
1676,62,392,2023-09-03,4,31178,124712,124712,Kano,Male,2021-03-30,Product_62,Fashion,Supplier D,31178
1677,54,193,2023-12-12,1,22010,22010,22010,Enugu,Female,2022-03-16,Product_54,Home,Supplier A,22010
1678,9,92,2023-07-31,3,35332,105996,105996,Port Harcourt,Male,2020-08-30,Product_9,Electronics,Supplier A,35332
1679,88,369,2023-07-08,3,34256,102768,102768,Lagos,Male,2021-10-27,Product_88,Electronics,Supplier B,34256
1680,37,231,2021-12-29,1,15359,15359,15359,Enugu,Female,2021-08-26,Product_37,Books,Supplier A,15359
1681,49,78,2022-01-17,2,25838,51676,51676,Abuja,Female,2021-02-28,Product_49,Groceries,Supplier D,25838
1682,41,85,2021-09-28,2,11883,23766,23766,Enugu,Female,2021-09-15,Product_41,Groceries,Supplier D,11883
1683,17,30,2023-11-04,4,11206,44824,44824,Kano,Female,2020-02-17,Product_17,Electronics,Supplier A,11206
1684,88,213,2021-10-25,4,34256,137024,137024,Port Harcourt,Female,2022-03-25,Product_88,Electronics,Supplier B,34256
1685,21,49,2023-10-01,2,22236,44472,44472,Lagos,Male,2022-06-01,Product_21,Groceries,Supplier D,22236
1686,51,265,2021-08-22,2,21927,43854,43854,Ibadan,Female,2021-12-10,Product_51,Electronics,Supplier B,21927
1687,59,145,2022-07-29,2,28070,56140,56140,Kano,Male,2021-05-27,Product_59,Home,Supplier C,28070
1688,39,69,2021-01-27,1,9577,9577,9577,Abuja,Female,2020-08-20,Product_39,Fashion,Supplier A,9577
1689,55,58,2021-04-03,1,44564,44564,44564,Ibadan,Female,2021-04-29,Product_55,Books,Supplier A,44564
1690,41,185,2022-09-09,1,11883,11883,11883,Lagos,Male,2022-10-17,Product_41,Groceries,Supplier D,11883
1691,39,62,2021-11-05,1,9577,9577,9577,Port Harcourt,Female,2020-03-26,Product_39,Fashion,Supplier A,9577
1692,13,479,2021-02-21,1,37811,37811,37811,Kano,Female,2022-03-15,Product_13,Toys,Supplier A,37811
1693,64,308,2021-11-15,1,12245,12245,12245,Abuja,Female,2020-06-10,Product_64,Fashion,Supplier C,12245
1694,11,445,2021-06-30,4,7509,30036,30036,Ibadan,Female,2020-08-03,Product_11,Electronics,Supplier D,7509
1695,19,296,2023-05-25,3,44986,134958,134958,Ibadan,Female,2021-08-12,Product_19,Electronics,Supplier C,44986
1696,11,166,2023-12-03,4,7509,30036,30036,Port Harcourt,Female,2020-05-22,Product_11,Electronics,Supplier D,7509
1697,77,171,2022-10-09,3,17982,53946,53946,Ibadan,Male,2021-05-17,Product_77,Home,Supplier B,17982
1698,46,63,2021-07-16,4,25360,101440,101440,Kano,Male,2020-05-05,Product_46,Toys,Supplier C,25360
1699,45,147,2022-10-07,4,38067,152268,152268,Ibadan,Male,2022-05-22,Product_45,Toys,Supplier A,38067
1700,1,484,2023-08-29,1,27088,27088,27088,Enugu,Female,2020-12-29,Product_1,Books,Supplier A,27088
1701,40,306,2021-09-12,1,21453,21453,21453,Abuja,Female,2022-03-10,Product_40,Groceries,Supplier B,21453
1702,19,161,2023-01-02,3,44986,134958,134958,Abuja,Male,2021-09-07,Product_19,Electronics,Supplier C,44986
1703,76,141,2021-12-02,3,10896,32688,32688,Abuja,Female,2020-08-23,Product_76,Electronics,Supplier C,10896
1704,72,334,2023-09-17,1,16922,16922,16922,Kano,Male,2020-11-25,Product_72,Groceries,Supplier A,16922
1705,72,97,2023-06-19,4,16922,67688,67688,Ibadan,Male,2022-07-08,Product_72,Groceries,Supplier A,16922
1706,61,446,2022-05-29,3,29741,89223,89223,Port Harcourt,Female,2020-12-04,Product_61,Toys,Supplier D,29741
1707,12,221,2021-08-30,2,13487,26974,26974,Enugu,Male,2022-09-11,Product_12,Fashion,Supplier B,13487
1708,61,43,2021-05-29,2,29741,59482,59482,Port Harcourt,Male,2020-01-28,Product_61,Toys,Supplier D,29741
1709,33,433,2023-01-27,2,18771,37542,37542,Lagos,Male,2020-04-17,Product_33,Electronics,Supplier D,18771
1710,45,292,2022-09-12,3,38067,114201,114201,Lagos,Female,2020-10-12,Product_45,Toys,Supplier A,38067
1711,90,378,2022-03-29,1,16835,16835,16835,Enugu,Male,2020-02-10,Product_90,Home,Supplier D,16835
1712,92,108,2021-07-31,1,49401,49401,49401,Kano,Female,2020-07-12,Product_92,Groceries,Supplier A,49401
1713,69,266,2022-10-30,1,24150,24150,24150,Lagos,Male,2020-06-25,Product_69,Fashion,Supplier C,24150
1714,8,95,2022-08-17,3,1636,4908,4908,Ibadan,Female,2020-08-16,Product_8,Books,Supplier C,1636
1715,25,262,2021-05-11,3,33839,101517,101517,Abuja,Male,2022-02-01,Product_25,Books,Supplier D,33839
1716,91,313,2022-09-04,2,29102,58204,58204,Lagos,Male,2020-11-08,Product_91,Toys,Supplier C,29102
1717,46,385,2021-09-13,3,25360,76080,76080,Kano,Male,2020-01-27,Product_46,Toys,Supplier C,25360
1718,87,71,2022-07-15,2,32847,65694,65694,Enugu,Female,2020-04-20,Product_87,Toys,Supplier C,32847
1719,30,442,2021-03-04,2,17161,34322,34322,Ibadan,Female,2022-11-06,Product_30,Electronics,Supplier B,17161
1720,47,219,2022-02-11,1,21695,21695,21695,Abuja,Female,2020-05-20,Product_47,Home,Supplier B,21695
1721,87,21,2023-03-13,3,32847,98541,98541,Port Harcourt,Male,2022-03-04,Product_87,Toys,Supplier C,32847
1722,49,92,2021-01-15,1,25838,25838,25838,Port Harcourt,Male,2020-08-30,Product_49,Groceries,Supplier D,25838
1723,47,127,2021-09-16,1,21695,21695,21695,Enugu,Male,2020-09-15,Product_47,Home,Supplier B,21695
1724,84,80,2022-12-24,3,44913,134739,134739,Abuja,Female,2021-11-22,Product_84,Home,Supplier A,44913
1725,82,312,2022-09-06,3,12222,36666,36666,Port Harcourt,Male,2022-04-12,Product_82,Home,Supplier A,12222
1726,18,238,2023-12-05,4,48017,192068,192068,Ibadan,Male,2022-09-09,Product_18,Toys,Supplier C,48017
1727,66,471,2023-03-24,2,13525,27050,27050,Lagos,Female,2022-07-23,Product_66,Fashion,Supplier D,13525
1728,68,372,2021-11-27,4,14788,59152,59152,Port Harcourt,Male,2021-09-01,Product_68,Electronics,Supplier A,14788
1729,94,404,2021-06-14,2,32696,65392,65392,Ibadan,Female,2020-05-28,Product_94,Electronics,Supplier C,32696
1730,33,486,2023-12-25,2,18771,37542,37542,Port Harcourt,Male,2021-05-11,Product_33,Electronics,Supplier D,18771
1731,36,182,2022-01-22,2,47795,95590,95590,Lagos,Male,2021-02-23,Product_36,Books,Supplier D,47795
1732,82,25,2023-11-20,1,12222,12222,12222,Enugu,Female,2020-08-26,Product_82,Home,Supplier A,12222
1733,19,156,2021-11-24,1,44986,44986,44986,Port Harcourt,Male,2021-08-23,Product_19,Electronics,Supplier C,44986
1734,28,5,2021-11-16,3,27160,81480,81480,Port Harcourt,Male,2020-04-02,Product_28,Groceries,Supplier D,27160
1735,40,120,2022-02-03,2,21453,42906,42906,Ibadan,Male,2021-07-12,Product_40,Groceries,Supplier B,21453
1736,84,277,2021-04-15,2,44913,89826,89826,Lagos,Male,2020-05-27,Product_84,Home,Supplier A,44913
1737,97,18,2022-11-27,2,13357,26714,26714,Enugu,Female,2020-12-11,Product_97,Toys,Supplier D,13357
1738,76,431,2023-10-14,1,10896,10896,10896,Ibadan,Male,2022-11-28,Product_76,Electronics,Supplier C,10896
1739,15,198,2021-11-26,3,1507,4521,4521,Ibadan,Female,2020-01-15,Product_15,Books,Supplier D,1507
1740,41,57,2022-10-22,1,11883,11883,11883,Abuja,Male,2022-11-04,Product_41,Groceries,Supplier D,11883
1741,39,93,2023-12-07,4,9577,38308,38308,Abuja,Male,2021-06-26,Product_39,Fashion,Supplier A,9577
1742,2,19,2022-08-22,4,26623,106492,106492,Abuja,Male,2022-12-05,Product_2,Groceries,Supplier D,26623
1743,63,384,2023-04-01,4,45069,180276,180276,Abuja,Male,2020-12-07,Product_63,Home,Supplier A,45069
1744,29,353,2022-10-03,3,5584,16752,16752,Ibadan,Female,2022-12-12,Product_29,Electronics,Supplier B,5584
1745,74,193,2021-11-10,4,42346,169384,169384,Enugu,Female,2022-03-16,Product_74,Toys,Supplier D,42346
1746,66,237,2022-04-07,3,13525,40575,40575,Port Harcourt,Male,2021-02-23,Product_66,Fashion,Supplier D,13525
1747,51,387,2022-05-01,1,21927,21927,21927,Abuja,Male,2021-12-31,Product_51,Electronics,Supplier B,21927
1748,75,426,2022-02-14,1,36112,36112,36112,Ibadan,Male,2022-11-06,Product_75,Electronics,Supplier C,36112
1749,77,277,2021-01-27,3,17982,53946,53946,Lagos,Male,2020-05-27,Product_77,Home,Supplier B,17982
1750,10,227,2023-11-19,1,32466,32466,32466,Abuja,Male,2022-10-04,Product_10,Books,Supplier B,32466
1751,14,233,2021-09-28,1,32075,32075,32075,Kano,Female,2020-02-20,Product_14,Electronics,Supplier C,32075
1752,82,40,2022-11-17,3,12222,36666,36666,Ibadan,Male,2021-12-26,Product_82,Home,Supplier A,12222
1753,51,323,2022-05-16,4,21927,87708,87708,Lagos,Female,2022-03-24,Product_51,Electronics,Supplier B,21927
1754,73,153,2022-01-20,3,3842,11526,11526,Kano,Male,2020-03-18,Product_73,Groceries,Supplier B,3842
1755,39,127,2021-03-01,2,9577,19154,19154,Enugu,Male,2020-09-15,Product_39,Fashion,Supplier A,9577
1756,28,237,2021-08-08,1,27160,27160,27160,Port Harcourt,Male,2021-02-23,Product_28,Groceries,Supplier D,27160
1757,3,486,2023-02-10,3,33562,100686,100686,Port Harcourt,Male,2021-05-11,Product_3,Toys,Supplier C,33562
1758,84,493,2022-07-18,1,44913,44913,44913,Enugu,Male,2020-11-06,Product_84,Home,Supplier A,44913
1759,70,55,2022-06-30,4,7040,28160,28160,Abuja,Male,2022-03-16,Product_70,Home,Supplier A,7040
1760,27,468,2021-04-06,1,26321,26321,26321,Abuja,Male,2021-08-16,Product_27,Toys,Supplier A,26321
1761,2,436,2023-09-16,3,26623,79869,79869,Ibadan,Female,2022-05-15,Product_2,Groceries,Supplier D,26623
1762,93,172,2023-04-08,4,34950,139800,139800,Ibadan,Male,2022-03-31,Product_93,Groceries,Supplier B,34950
1763,38,109,2021-08-19,4,8573,34292,34292,Lagos,Male,2022-04-26,Product_38,Home,Supplier A,8573
1764,3,354,2023-08-26,4,33562,134248,134248,Enugu,Male,2022-07-28,Product_3,Toys,Supplier C,33562
1765,16,469,2021-10-02,2,5945,11890,11890,Enugu,Female,2022-09-16,Product_16,Groceries,Supplier A,5945
1766,94,184,2021-09-03,3,32696,98088,98088,Enugu,Female,2021-07-03,Product_94,Electronics,Supplier C,32696
1767,40,439,2021-04-21,3,21453,64359,64359,Ibadan,Male,2022-12-03,Product_40,Groceries,Supplier B,21453
1768,2,368,2021-08-22,4,26623,106492,106492,Ibadan,Male,2020-01-04,Product_2,Groceries,Supplier D,26623
1769,81,471,2022-02-21,1,3593,3593,3593,Lagos,Female,2022-07-23,Product_81,Groceries,Supplier C,3593
1770,41,198,2022-11-09,4,11883,47532,47532,Ibadan,Female,2020-01-15,Product_41,Groceries,Supplier D,11883
1771,12,371,2023-03-14,2,13487,26974,26974,Port Harcourt,Male,2020-01-29,Product_12,Fashion,Supplier B,13487
1772,35,373,2022-09-11,4,7991,31964,31964,Lagos,Female,2022-03-15,Product_35,Electronics,Supplier A,7991
1773,65,461,2022-12-08,3,26529,79587,79587,Lagos,Female,2020-11-30,Product_65,Electronics,Supplier C,26529
1774,55,497,2023-05-01,4,44564,178256,178256,Abuja,Female,2020-09-07,Product_55,Books,Supplier A,44564
1775,45,87,2022-04-20,1,38067,38067,38067,Lagos,Male,2022-04-22,Product_45,Toys,Supplier A,38067
1776,79,201,2022-10-17,3,47266,141798,141798,Lagos,Female,2022-04-23,Product_79,Fashion,Supplier C,47266
1777,90,337,2022-01-30,1,16835,16835,16835,Kano,Male,2020-05-26,Product_90,Home,Supplier D,16835
1778,85,322,2021-04-21,4,48351,193404,193404,Lagos,Male,2020-04-05,Product_85,Fashion,Supplier C,48351
1779,62,275,2021-03-31,3,31178,93534,93534,Ibadan,Female,2022-04-28,Product_62,Fashion,Supplier D,31178
1780,49,211,2023-02-02,2,25838,51676,51676,Kano,Female,2021-12-12,Product_49,Groceries,Supplier D,25838
1781,95,391,2021-05-12,3,6126,18378,18378,Lagos,Male,2022-03-31,Product_95,Electronics,Supplier C,6126
1782,25,118,2023-11-03,1,33839,33839,33839,Ibadan,Female,2020-04-22,Product_25,Books,Supplier D,33839
1783,23,191,2022-04-02,3,13781,41343,41343,Kano,Female,2021-05-31,Product_23,Toys,Supplier C,13781
1784,24,42,2021-04-08,2,1935,3870,3870,Kano,Male,2021-04-18,Product_24,Fashion,Supplier B,1935
1785,38,42,2021-10-20,2,8573,17146,17146,Kano,Male,2021-04-18,Product_38,Home,Supplier A,8573
